    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
       -1.26856462,       4.175049482,     0.06179711012,      0.0524701799
       -1.27094239,       4.172610888,     0.06136352385,     0.05303156585
      -1.274470722,       4.168753306,     0.06095872271,     0.05349623212
      -1.277034075,       4.165737464,     0.06055847366,      0.0540448279
      -1.281924616,       4.159803335,     0.06018070582,     0.05456626339
      -1.283184892,       4.159692817,     0.05984865399,     0.05495334617
       -1.28219819,       4.163226467,     0.05950469352,     0.05551711242
      -1.282921875,       4.163312913,     0.05914318504,     0.05625249358
      -1.288336885,       4.156316712,     0.05875888924,     0.05721411012
      -1.291668341,       4.153182041,     0.05840103224,     0.05817764209
      -1.291890463,       4.154209063,     0.05810868413,     0.05891634292
      -1.291411398,       4.156668145,     0.05780002321,     0.05982675801
      -1.297186994,       4.148951281,     0.05749441373,     0.06076538818
      -1.299902435,       4.146615566,     0.05718418031,     0.06165873394
      -1.296165052,       4.153629243,     0.05689655567,     0.06254722774
      -1.293090364,       4.159882186,     0.05663478525,     0.06328334886
      -1.295490575,       4.157514997,     0.05637507655,     0.06399772263
      -1.299137305,       4.153115049,      0.0561122679,     0.06465160519
      -1.304007635,       4.147319012,     0.05584805061,     0.06533587104
       -1.30679383,       4.144240476,     0.05560438369,     0.06589863922
      -1.311971926,       4.137529114,      0.0553804931,     0.06639984221
      -1.311837044,       4.138635077,      0.0551442173,     0.06696654651
      -1.318417279,       4.129893116,     0.05490174399,     0.06760813904
       -1.32041475,       4.127365656,     0.05466698571,     0.06827448382
      -1.327431208,       4.117772649,      0.0544346205,     0.06893873601
      -1.331144542,       4.113229873,     0.05419802134,      0.0696165379
      -1.328001817,       4.119804044,     0.05397518122,     0.07019378452
      -1.324054729,        4.12736167,     0.05374046793,      0.0708149571
      -1.331065521,       4.116655228,     0.05351899567,     0.07134356271
      -1.335513497,        4.11121501,     0.05330188659,       0.071796383
      -1.340349529,        4.10454049,     0.05306738516,     0.07227190187
      -1.343758944,       4.100422459,     0.05283156421,     0.07276918698
      -1.345755435,       4.098166513,     0.05258290937,     0.07317248472
      -1.349988341,       4.093120219,     0.05232356701,     0.07349851463
      -1.352238803,       4.090849918,     0.05204640535,     0.07388230476
      -1.353801239,       4.089850322,     0.05176446728,     0.07419614432
      -1.343650857,       4.106684661,     0.05148237094,     0.07441676946
      -1.350015069,       4.098129949,     0.05118217072,     0.07452363904
      -1.356308713,       4.089401202,     0.05085536792,     0.07457116407
      -1.357906821,       4.088027874,     0.05052309512,     0.07453314238
      -1.362592723,       4.082287424,     0.05013575498,     0.07465811137
      -1.366323928,       4.077975344,     0.04974571989,     0.07461704524
      -1.353764223,       4.099056517,     0.04932818179,     0.07461035239
      -1.352732547,       4.101957363,     0.04888041077,     0.07468944325
      -1.364882574,       4.085072329,     0.04839151814,      0.0747617908
      -1.361038453,       4.091693126,     0.04786630648,     0.07495242753
      -1.365625306,       4.086111787,     0.04730238749,     0.07501100421
      -1.367728947,        4.08354075,     0.04669818798,     0.07508118495
      -1.368619231,       4.082922828,     0.04603433162,     0.07485913489
      -1.374252829,       4.075137036,     0.04533571646,     0.07456693962
      -1.370778566,        4.08156972,     0.04457284273,     0.07418968421
      -1.375391694,       4.075043327,     0.04372602541,     0.07383371121
       -1.36986729,       4.084376003,     0.04281757671,     0.07344232611
      -1.373638253,       4.079318549,     0.04182533421,     0.07310364426
       -1.37811424,        4.07395492,     0.04075560612,     0.07272908044
      -1.384899505,       4.064574317,     0.03957719275,     0.07236484346
      -1.384836262,       4.066151358,     0.03831822545,     0.07172714924
       -1.38944233,       4.059698011,     0.03695630867,     0.07119241935
      -1.387830205,       4.063886791,     0.03547811427,     0.07072321272
      -1.390804633,       4.060871564,     0.03389520868,     0.07015852699
      -1.388472193,       4.065151785,     0.03221768229,     0.06943927681
      -1.397293298,        4.05284287,     0.03040652839,       0.068871236
      -1.397930969,       4.053587123,     0.02848733187,     0.06829390968
